CDS_CODE,NCESDist,DISTRICT,SCHOOL,COUNTY,YEAR,SCHOOL_LEVEL,CAP_TOTAL,LEN_NCES_CODE,LEN_CDS_CODE,COUNTY_ID,SCHOOL_ID,DISTRICT_ID
21653916085187,0624870,Mill Valley Elementary,Mill Valley Middle,Marin,2013,MIDDLE,1134,7,14,41,6085187,24870
21654096024483,0627300,Nicasio,Nicasio,Marin,2013,ELEMENTARY,55,7,14,41,6024483,27300
21654170124081,0627720,Novato Unified,San Jose Intermediate,Marin,2013,MIDDLE,796,7,14,41,0124081,27720
21654172130045,0627720,Novato Unified,Nova Education Center,Marin,2013,HIGH,44,7,14,41,2130045,27720
21654172130045,0627720,Novato Unified,Nova Education Center,Marin,2013,MIDDLE,10,7,14,41,2130045,27720
21654172132264,0627720,Novato Unified,Marin Oaks High,Marin,2013,HIGH,76,7,14,41,2132264,27720
21654172132272,0627720,Novato Unified,Novato High,Marin,2013,HIGH,1515,7,14,41,2132272,27720
21654172133056,0627720,Novato Unified,San Marin High,Marin,2013,HIGH,1036,7,14,41,2133056,27720
21654176024491,0627720,Novato Unified,Hamilton Meadow Park,Marin,2013,ELEMENTARY,807,7,14,41,6024491,27720
21654176024509,0627720,Novato Unified,Loma Verde Elementary,Marin,2013,ELEMENTARY,482,7,14,41,6024509,27720
21654176024517,0627720,Novato Unified,Lu Sutton Elementary,Marin,2013,ELEMENTARY,428,7,14,41,6024517,27720
21654176024525,0627720,Novato Unified,Lynwood Elementary,Marin,2013,ELEMENTARY,392,7,14,41,6024525,27720
21654176024558,0627720,Novato Unified,Olive Elementary,Marin,2013,ELEMENTARY,406,7,14,41,6024558,27720
21654176024574,0627720,Novato Unified,Pleasant Valley Elementary,Marin,2013,ELEMENTARY,553,7,14,41,6024574,27720
21654176024582,0627720,Novato Unified,Rancho Elementary,Marin,2013,ELEMENTARY,551,7,14,41,6024582,27720
21654176024590,0627720,Novato Unified,San Ramon Elementary,Marin,2013,ELEMENTARY,520,7,14,41,6024590,27720
21654176058614,0627720,Novato Unified,Sinaloa Middle,Marin,2013,MIDDLE,958,7,14,41,6058614,27720
21654176113229,0627720,Novato Unified,Novato Charter,Marin,2013,ELEMENTARY,284,7,14,41,6113229,27720
21654256024616,0632160,Reed Union Elementary,Bel Aire Elementary,Marin,2013,ELEMENTARY,597,7,14,41,6024616,32160
21654256024632,0632160,Reed Union Elementary,Del Mar Middle,Marin,2013,MIDDLE,526,7,14,41,6024632,32160
21654256024657,0632160,Reed Union Elementary,Reed Elementary,Marin,2013,ELEMENTARY,606,7,14,41,6024657,32160
21654336024673,0633660,Ross Elementary,Ross Elementary,Marin,2013,ELEMENTARY,413,7,14,41,6024673,33660
21654586024756,0635090,San Rafael City Elementary,Bahia Vista Elementary,Marin,2013,ELEMENTARY,637,7,14,41,6024756,35090
21654586024764,0635090,San Rafael City Elementary,Coleman Elementary,Marin,2013,ELEMENTARY,445,7,14,41,6024764,35090
21654586024772,0635090,San Rafael City Elementary,Venetia Valley Elementary,Marin,2013,ELEMENTARY,805,7,14,41,6024772,35090
21654586024780,0635090,San Rafael City Elementary,Glenwood Elementary,Marin,2013,ELEMENTARY,478,7,14,41,6024780,35090
21654586024814,0635090,San Rafael City Elementary,Laurel Dell Elementary,Marin,2013,ELEMENTARY,241,7,14,41,6024814,35090
21654586024830,0635090,San Rafael City Elementary,San Pedro Elementary,Marin,2013,ELEMENTARY,498,7,14,41,6024830,35090
21654586024863,0635090,San Rafael City Elementary,Sun Valley Elementary,Marin,2013,ELEMENTARY,556,7,14,41,6024863,35090
21654586058622,0635090,San Rafael City Elementary,James B. Davidson Middle,Marin,2013,MIDDLE,1140,7,14,41,6058622,35090
21654662133254,0635110,San Rafael City High,Madrone High Continuation,Marin,2013,HIGH,55,7,14,41,2133254,35110
21654662133262,0635110,San Rafael City High,San Rafael High,Marin,2013,HIGH,1225,7,14,41,2133262,35110
21654662134005,0635110,San Rafael City High,Terra Linda High,Marin,2013,HIGH,1157,7,14,41,2134005,35110
21654746024889,0636000,Sausalito Marin City,Bayside Martin Luther King Jr. Academy,Marin,2013,ELEMENTARY,155,7,14,41,6024889,36000
21654822130078,0638790,Tamalpais Union High,Tamiscal High (Alternative),Marin,2013,HIGH,114,7,14,41,2130078,38790
21654822131340,0638790,Tamalpais Union High,Sir Francis Drake High,Marin,2013,HIGH,1089,7,14,41,2131340,38790
21654822132587,0638790,Tamalpais Union High,Redwood High,Marin,2013,HIGH,1788,7,14,41,2132587,38790
21654822133692,0638790,Tamalpais Union High,Tamalpais High,Marin,2013,HIGH,1426,7,14,41,2133692,38790
21654822134419,0638790,Tamalpais Union High,San Andreas High (Continuation),Marin,2013,HIGH,70,7,14,41,2134419,38790
21733612134310,0636670,Shoreline Unified,Tomales High,Marin,2013,HIGH,191,7,14,41,2134310,36670
21733616024921,0636670,Shoreline Unified,Tomales Elementary,Marin,2013,ELEMENTARY,195,7,14,41,6024921,36670
21733616024947,0636670,Shoreline Unified,Inverness Elementary,Marin,2013,ELEMENTARY,33,7,14,41,6024947,36670
21733616024954,0636670,Shoreline Unified,West Marin Elementary,Marin,2013,ELEMENTARY,116,7,14,41,6024954,36670
21733616051627,0636670,Shoreline Unified,Bodega Bay Elementary,Marin,2013,ELEMENTARY,22,7,14,41,6051627,36670
21750020124578,0600006,Ross Valley Elementary,Hidden Valley Elementary,Marin,2013,ELEMENTARY,416,7,14,41,0124578,00006
21750026024277,0600006,Ross Valley Elementary,Manor Elementary,Marin,2013,ELEMENTARY,454,7,14,41,6024277,00006
21750026024285,0600006,Ross Valley Elementary,White Hill Middle,Marin,2013,MIDDLE,763,7,14,41,6024285,00006
21750026024681,0600006,Ross Valley Elementary,Brookside Elementary,Marin,2013,ELEMENTARY,405,7,14,41,6024681,00006
21750026024731,0600006,Ross Valley Elementary,Wade Thomas Elementary,Marin,2013,ELEMENTARY,498,7,14,41,6024731,00006
28102802830073,0691022,Napa County Office of Education,Napa County Juvenile Hall/Court,Napa,2013,MIDDLE,12,7,14,55,2830073,91022
28102802830099,0691022,Napa County Office of Education,Napa County Community,Napa,2013,HIGH,32,7,14,55,2830099,91022
28102802830099,0691022,Napa County Office of Education,Napa County Community,Napa,2013,MIDDLE,112,7,14,55,2830099,91022
28662412831758,0607020,Calistoga Joint Unified,Calistoga Junior-Senior High,Napa,2013,MIDDLE,380,7,14,55,2831758,07020
28662416026744,0607020,Calistoga Joint Unified,Calistoga Elementary,Napa,2013,ELEMENTARY,520,7,14,55,6026744,07020
28662586026751,0617760,Howell Mountain Elementary,Howell Mountain Elementary,Napa,2013,ELEMENTARY,103,7,14,55,6026751,17760
28662660101964,0626640,Napa Valley Unified,Napa Valley Independent Studies,Napa,2013,ELEMENTARY,125,7,14,55,0101964,26640
28662660101964,0626640,Napa Valley Unified,Napa Valley Independent Studies,Napa,2013,MIDDLE,73,7,14,55,0101964,26640
28662660108605,0626640,Napa Valley Unified,Stone Bridge,Napa,2013,ELEMENTARY,286,7,14,55,0108605,26640
28662660109140,0626640,Napa Valley Unified,Canyon Oaks Elementary,Napa,2013,ELEMENTARY,814,7,14,55,0109140,26640
28662660121087,0626640,Napa Valley Unified,American Canyon High,Napa,2013,HIGH,1542,7,14,55,0121087,26640
28662660121087,0626640,Napa Valley Unified,American Canyon High,Napa,2013,MIDDLE,116,7,14,55,0121087,26640
28662662830016,0626640,Napa Valley Unified,Vintage High,Napa,2013,HIGH,1976,7,14,55,2830016,26640
28662662830115,0626640,Napa Valley Unified,New Technology High,Napa,2013,HIGH,450,7,14,55,2830115,26640
28662662830149,0626640,Napa Valley Unified,Valley Oak High,Napa,2013,HIGH,193,7,14,55,2830149,26640
28662662835601,0626640,Napa Valley Unified,Napa High,Napa,2013,HIGH,2110,7,14,55,2835601,26640
28662666026769,0626640,Napa Valley Unified,Alta Heights Elementary,Napa,2013,ELEMENTARY,411,7,14,55,6026769,26640
28662666026777,0626640,Napa Valley Unified,Bel Aire Park Elementary,Napa,2013,ELEMENTARY,554,7,14,55,6026777,26640
28662666026785,0626640,Napa Valley Unified,Browns Valley Elementary,Napa,2013,ELEMENTARY,617,7,14,55,6026785,26640
28662666026827,0626640,Napa Valley Unified,Donaldson Way Elementary,Napa,2013,ELEMENTARY,672,7,14,55,6026827,26640
28662666026850,0626640,Napa Valley Unified,McPherson Elementary,Napa,2013,ELEMENTARY,639,7,14,55,6026850,26640
28662666026876,0626640,Napa Valley Unified,Napa Junction Elementary,Napa,2013,ELEMENTARY,499,7,14,55,6026876,26640
28662666026892,0626640,Napa Valley Unified,Northwood Elementary,Napa,2013,ELEMENTARY,400,7,14,55,6026892,26640
28662666026900,0626640,Napa Valley Unified,Phillips Elementary,Napa,2013,ELEMENTARY,631,7,14,55,6026900,26640
28662666026918,0626640,Napa Valley Unified,Pueblo Vista Elementary,Napa,2013,ELEMENTARY,276,7,14,55,6026918,26640
28662666026934,0626640,Napa Valley Unified,Shearer Charter,Napa,2013,ELEMENTARY,616,7,14,55,6026934,26640
28662666026942,0626640,Napa Valley Unified,Snow Elementary,Napa,2013,ELEMENTARY,587,7,14,55,6026942,26640
28662666026967,0626640,Napa Valley Unified,Vichy Elementary,Napa,2013,ELEMENTARY,416,7,14,55,6026967,26640
28662666026975,0626640,Napa Valley Unified,West Park Elementary,Napa,2013,ELEMENTARY,350,7,14,55,6026975,26640
28662666026983,0626640,Napa Valley Unified,Napa Valley Language Academy,Napa,2013,ELEMENTARY,792,7,14,55,6026983,26640
28662666058788,0626640,Napa Valley Unified,Redwood Middle,Napa,2013,MIDDLE,1166,7,14,55,6058788,26640
28662666058796,0626640,Napa Valley Unified,Silverado Middle,Napa,2013,MIDDLE,862,7,14,55,6058796,26640
28662666113302,0626640,Napa Valley Unified,River Charter,Napa,2013,MIDDLE,394,7,14,55,6113302,26640
28662666115240,0626640,Napa Valley Unified,American Canyon Middle,Napa,2013,MIDDLE,1151,7,14,55,6115240,26640
28662826027015,0631380,Pope Valley Union Elementary,Pope Valley Elementary,Napa,2013,ELEMENTARY,50,7,14,55,6027015,31380
28662902837102,0637830,Saint Helena Unified,Saint Helena High,Napa,2013,HIGH,559,7,14,55,2837102,37830
28662906027031,0637830,Saint Helena Unified,Robert Louis Stevenson Intermediate,Napa,2013,MIDDLE,304,7,14,55,6027031,37830
28662906027049,0637830,Saint Helena Unified,Saint Helena Elementary,Napa,2013,ELEMENTARY,279,7,14,55,6027049,37830
28662906117964,0637830,Saint Helena Unified,Saint Helena Primary,Napa,2013,ELEMENTARY,251,7,14,55,6117964,37830
38103893830361,0691111,San Francisco County Office of Education,S.F. County Court Woodside Learning Ctr,San Francisco,2013,HIGH,28,7,14,75,3830361,91111
38103893830361,0691111,San Francisco County Office of Education,S.F. County Court Woodside Learning Ctr,San Francisco,2013,MIDDLE,67,7,14,75,3830361,91111
38103893830395,0691111,San Francisco County Office of Education,S.F. County Opportunity (Hilltop),San Francisco,2013,HIGH,65,7,14,75,3830395,91111
38103893830445,0691111,San Francisco County Office of Education,S.F. County Civic Center Secondary,San Francisco,2013,ELEMENTARY,90,7,14,75,3830445,91111
38103893830445,0691111,San Francisco County Office of Education,S.F. County Civic Center Secondary,San Francisco,2013,HIGH,10,7,14,75,3830445,91111
38103893830445,0691111,San Francisco County Office of Education,S.F. County Civic Center Secondary,San Francisco,2013,MIDDLE,81,7,14,75,3830445,91111
38103896069561,0691111,San Francisco County Office of Education,S.F. County Special Education,San Francisco,2013,HIGH,18,7,14,75,6069561,91111
38103896069561,0691111,San Francisco County Office of Education,S.F. County Special Education,San Francisco,2013,MIDDLE,12,7,14,75,6069561,91111
38684780000000,0634410,San Francisco Unified,District Office,San Francisco,2013,HIGH,325,7,14,75,0000000,34410
38684780101337,0634410,San Francisco Unified,KIPP Bayview Academy,San Francisco,2013,ELEMENTARY,284,7,14,75,0101337,34410
38684780101337,0634410,San Francisco Unified,KIPP Bayview Academy,San Francisco,2013,MIDDLE,11,7,14,75,0101337,34410
38684780101352,0634410,San Francisco Unified,KIPP San Francisco Bay Academy,San Francisco,2013,ELEMENTARY,398,7,14,75,0101352,34410
38684780101774,0634410,San Francisco Unified,Five Keys Charter (SF Sheriff's),San Francisco,2013,HIGH,613,7,14,75,0101774,34410
38684780102103,0634410,San Francisco Unified,Jordan (June) School for Equity,San Francisco,2013,HIGH,271,7,14,75,0102103,34410
38684780107300,0634410,San Francisco Unified,City Arts and Tech High,San Francisco,2013,HIGH,447,7,14,75,0107300,34410
38684780111427,0634410,San Francisco Unified,Feinstein (Dianne) Elementary,San Francisco,2013,ELEMENTARY,561,7,14,75,0111427,34410
38684780118141,0634410,San Francisco Unified,Five Keys Independence HS (SF Sheriff's),San Francisco,2013,HIGH,867,7,14,75,0118141,34410
38684780119875,0634410,San Francisco Unified,S.F. International High,San Francisco,2013,HIGH,408,7,14,75,0119875,34410
38684780119958,0634410,San Francisco Unified,Academy of Arts and Sciences,San Francisco,2013,HIGH,385,7,14,75,0119958,34410
38684780120386,0634410,San Francisco Unified,Chinese Immersion School at DeAvila,San Francisco,2013,ELEMENTARY,394,7,14,75,0120386,34410
38684780123117,0634410,San Francisco Unified,San Francisco Public Montessori,San Francisco,2013,ELEMENTARY,131,7,14,75,0123117,34410
38684780123265,0634410,San Francisco Unified,Gateway Middle,San Francisco,2013,MIDDLE,342,7,14,75,0123265,34410
38684780127530,0634410,San Francisco Unified,KIPP San Francisco College Preparatory,San Francisco,2013,HIGH,129,7,14,75,0127530,34410
38684783830031,0634410,San Francisco Unified,Wells (Ida B.) High,San Francisco,2013,HIGH,184,7,14,75,3830031,34410
38684783830064,0634410,San Francisco Unified,Downtown High,San Francisco,2013,HIGH,178,7,14,75,3830064,34410
38684783830197,0634410,San Francisco Unified,Independence High,San Francisco,2013,HIGH,247,7,14,75,3830197,34410
38684783830205,0634410,San Francisco Unified,Wallenberg (Raoul) Traditional High,San Francisco,2013,HIGH,732,7,14,75,3830205,34410
38684783830254,0634410,San Francisco Unified,Burton (Phillip and Sala) Academic High,San Francisco,2013,ELEMENTARY,135,7,14,75,3830254,34410
38684783830254,0634410,San Francisco Unified,Burton (Phillip and Sala) Academic High,San Francisco,2013,HIGH,782,7,14,75,3830254,34410
38684783830254,0634410,San Francisco Unified,Burton (Phillip and Sala) Academic High,San Francisco,2013,MIDDLE,227,7,14,75,3830254,34410
38684783830288,0634410,San Francisco Unified,Balboa High,San Francisco,2013,HIGH,1401,7,14,75,3830288,34410
38684783830387,0634410,San Francisco Unified,"Asawa (Ruth) San Francisco School of the Arts, A P",San Francisco,2013,HIGH,685,7,14,75,3830387,34410
38684783830403,0634410,San Francisco Unified,Marshall (Thurgood) High,San Francisco,2013,HIGH,549,7,14,75,3830403,34410
38684783830429,0634410,San Francisco Unified,Life Learning Academy Charter,San Francisco,2013,HIGH,52,7,14,75,3830429,34410
38684783830437,0634410,San Francisco Unified,Gateway High,San Francisco,2013,HIGH,531,7,14,75,3830437,34410
38684783831765,0634410,San Francisco Unified,Galileo High,San Francisco,2013,HIGH,1949,7,14,75,3831765,34410
38684783831765,0634410,San Francisco Unified,Galileo High,San Francisco,2013,MIDDLE,215,7,14,75,3831765,34410
38684783833241,0634410,San Francisco Unified,Lincoln (Abraham) High,San Francisco,2013,HIGH,2184,7,14,75,3833241,34410
38684783833407,0634410,San Francisco Unified,Lowell High,San Francisco,2013,HIGH,3012,7,14,75,3833407,34410
38684783834082,0634410,San Francisco Unified,Mission High,San Francisco,2013,HIGH,720,7,14,75,3834082,34410
38684783834082,0634410,San Francisco Unified,Mission High,San Francisco,2013,MIDDLE,335,7,14,75,3834082,34410
38684783834769,0634410,San Francisco Unified,O'Connell (John) High,San Francisco,2013,HIGH,301,7,14,75,3834769,34410
38684783834769,0634410,San Francisco Unified,O'Connell (John) High,San Francisco,2013,MIDDLE,203,7,14,75,3834769,34410
38684783839081,0634410,San Francisco Unified,Washington (George) High,San Francisco,2013,HIGH,2229,7,14,75,3839081,34410
38684786040695,0634410,San Francisco Unified,Alamo Elementary,San Francisco,2013,ELEMENTARY,587,7,14,75,6040695,34410
38684786040703,0634410,San Francisco Unified,Alvarado Elementary,San Francisco,2013,ELEMENTARY,584,7,14,75,6040703,34410
38684786040737,0634410,San Francisco Unified,Argonne Elementary,San Francisco,2013,ELEMENTARY,487,7,14,75,6040737,34410
38684786040752,0634410,San Francisco Unified,Carmichael (Bessie)/FEC,San Francisco,2013,ELEMENTARY,712,7,14,75,6040752,34410
38684786040760,0634410,San Francisco Unified,Harte (Bret) Elementary,San Francisco,2013,ELEMENTARY,206,7,14,75,6040760,34410
38684786040778,0634410,San Francisco Unified,Bryant Elementary,San Francisco,2013,ELEMENTARY,289,7,14,75,6040778,34410
38684786040828,0634410,San Francisco Unified,Clarendon Alternative Elementary,San Francisco,2013,ELEMENTARY,649,7,14,75,6040828,34410
38684786040836,0634410,San Francisco Unified,Cleveland Elementary,San Francisco,2013,ELEMENTARY,380,7,14,75,6040836,34410
38684786040851,0634410,San Francisco Unified,Sloat (Commodore) Elementary,San Francisco,2013,ELEMENTARY,433,7,14,75,6040851,34410
38684786040877,0634410,San Francisco Unified,Lau (Gordon J.) Elementary,San Francisco,2013,ELEMENTARY,744,7,14,75,6040877,34410
38684786040893,0634410,San Francisco Unified,Webster (Daniel) Elementary,San Francisco,2013,ELEMENTARY,307,7,14,75,6040893,34410
38684786040919,0634410,San Francisco Unified,Milk (Harvey) Civil Rights Elementary,San Francisco,2013,ELEMENTARY,261,7,14,75,6040919,34410
38684786040935,0634410,San Francisco Unified,Edison Charter Academy,San Francisco,2013,ELEMENTARY,680,7,14,75,6040935,34410
38684786040943,0634410,San Francisco Unified,Taylor (Edward R.) Elementary,San Francisco,2013,ELEMENTARY,729,7,14,75,6040943,34410
38684786040950,0634410,San Francisco Unified,El Dorado Elementary,San Francisco,2013,ELEMENTARY,297,7,14,75,6040950,34410
38684786040968,0634410,San Francisco Unified,Cobb (William L.) Elementary,San Francisco,2013,ELEMENTARY,202,7,14,75,6040968,34410
38684786040984,0634410,San Francisco Unified,Fairmount Elementary,San Francisco,2013,ELEMENTARY,432,7,14,75,6040984,34410
38684786041008,0634410,San Francisco Unified,Key (Francis Scott) Elementary,San Francisco,2013,ELEMENTARY,595,7,14,75,6041008,34410
38684786041016,0634410,San Francisco Unified,McCoppin (Frank) Elementary,San Francisco,2013,ELEMENTARY,304,7,14,75,6041016,34410
38684786041040,0634410,San Francisco Unified,Garfield Elementary,San Francisco,2013,ELEMENTARY,257,7,14,75,6041040,34410
38684786041065,0634410,San Francisco Unified,Peabody (George) Elementary,San Francisco,2013,ELEMENTARY,299,7,14,75,6041065,34410
38684786041073,0634410,San Francisco Unified,Glen Park Elementary,San Francisco,2013,ELEMENTARY,379,7,14,75,6041073,34410
38684786041115,0634410,San Francisco Unified,Grattan Elementary,San Francisco,2013,ELEMENTARY,429,7,14,75,6041115,34410
38684786041123,0634410,San Francisco Unified,Guadalupe Elementary,San Francisco,2013,ELEMENTARY,526,7,14,75,6041123,34410
38684786041131,0634410,San Francisco Unified,Yick Wo Elementary,San Francisco,2013,ELEMENTARY,290,7,14,75,6041131,34410
38684786041149,0634410,San Francisco Unified,Chavez (Cesar) Elementary,San Francisco,2013,ELEMENTARY,508,7,14,75,6041149,34410
38684786041156,0634410,San Francisco Unified,Hillcrest Elementary,San Francisco,2013,ELEMENTARY,491,7,14,75,6041156,34410
38684786041206,0634410,San Francisco Unified,Parker (Jean) Elementary,San Francisco,2013,ELEMENTARY,296,7,14,75,6041206,34410
38684786041230,0634410,San Francisco Unified,Jefferson Elementary,San Francisco,2013,ELEMENTARY,562,7,14,75,6041230,34410
38684786041255,0634410,San Francisco Unified,Muir (John) Elementary,San Francisco,2013,ELEMENTARY,283,7,14,75,6041255,34410
38684786041271,0634410,San Francisco Unified,Ortega (Jose) Elementary,San Francisco,2013,ELEMENTARY,385,7,14,75,6041271,34410
