CDS_CODE,NCESDist,DISTRICT,SCHOOL,COUNTY,YEAR,SCHOOL_LEVEL,BLOCKCE10,GEOID10,CAP_TOTAL,LEN_NCES_CODE,LEN_CDS_CODE,COUNTY_ID,SCHOOL_ID,DISTRICT_ID
38684786113997,0634410,San Francisco Unified,Sunset Elementary,San Francisco,2011,ELEMENTARY,1001,60750353001001,439,7,14,75,6113997,34410
38684786115901,0634410,San Francisco Unified,Tenderloin Community,San Francisco,2011,ELEMENTARY,2001,60750124022001,428,7,14,75,6115901,34410
41104130113332,0691033,San Mateo County Office of Education,Gateway Center,San Mateo,2011,HIGH,2009,60816069002009,77,7,14,81,0113332,91033
41104134130076,0691033,San Mateo County Office of Education,Hillcrest at Youth Services Center,San Mateo,2011,HIGH,2009,60816069002009,49,7,14,81,4130076,91033
41104134130076,0691033,San Mateo County Office of Education,Hillcrest at Youth Services Center,San Mateo,2011,MIDDLE,2009,60816069002009,53,7,14,81,4130076,91033
41104136069363,0691033,San Mateo County Office of Education,San Mateo County Special Education,San Mateo,2011,ELEMENTARY,2009,60816103042009,267,7,14,81,6069363,91033
41688586043392,0604200,Bayshore Elementary,Bayshore Elementary,San Mateo,2011,ELEMENTARY,2010,60816002002010,262,7,14,81,6043392,04200
41688660121111,0604530,Belmont-Redwood Shores Elementary,Redwood Shores Elementary,San Mateo,2011,ELEMENTARY,3000,60816103033000,382,7,14,81,0121111,04530
41688666043434,0604530,Belmont-Redwood Shores Elementary,Central Elementary,San Mateo,2011,ELEMENTARY,3002,60816087003002,492,7,14,81,6043434,04530
41688666043442,0604530,Belmont-Redwood Shores Elementary,Cipriani Elementary,San Mateo,2011,ELEMENTARY,3004,60816088003004,426,7,14,81,6043442,04530
41688666043459,0604530,Belmont-Redwood Shores Elementary,Fox Elementary,San Mateo,2011,ELEMENTARY,4000,60816089004000,460,7,14,81,6043459,04530
41688666043475,0604530,Belmont-Redwood Shores Elementary,Nesbit Elementary,San Mateo,2011,ELEMENTARY,3012,60816086003012,335,7,14,81,6043475,04530
41688666043483,0604530,Belmont-Redwood Shores Elementary,Ralston Intermediate,San Mateo,2011,MIDDLE,3002,60816089003002,1116,7,14,81,6043483,04530
41688666114771,0604530,Belmont-Redwood Shores Elementary,Sandpiper Elementary,San Mateo,2011,ELEMENTARY,3000,60816103033000,526,7,14,81,6114771,04530
41688746043491,0606060,Brisbane Elementary,Brisbane Elementary,San Mateo,2011,ELEMENTARY,2007,60816001002007,257,7,14,81,6043491,06060
41688746043509,0606060,Brisbane Elementary,Lipman Middle,San Mateo,2011,MIDDLE,1055,60816001001055,195,7,14,81,6043509,06060
41688746043517,0606060,Brisbane Elementary,Panorama Elementary,San Mateo,2011,ELEMENTARY,1000,60816004011000,128,7,14,81,6043517,06060
41688826043525,0606480,Burlingame Elementary,Burlingame Intermediate,San Mateo,2011,MIDDLE,1011,60816050001011,990,7,14,81,6043525,06480
41688826043541,0606480,Burlingame Elementary,Franklin Elementary,San Mateo,2011,ELEMENTARY,5000,60816050005000,629,7,14,81,6043541,06480
41688826043566,0606480,Burlingame Elementary,Lincoln Elementary,San Mateo,2011,ELEMENTARY,2012,60816050002012,487,7,14,81,6043566,06480
41688826043574,0606480,Burlingame Elementary,McKinley Elementary,San Mateo,2011,ELEMENTARY,1013,60816053001013,421,7,14,81,6043574,06480
41688826043590,0606480,Burlingame Elementary,Roosevelt Elementary,San Mateo,2011,ELEMENTARY,3005,60816053003005,382,7,14,81,6043590,06480
41688826043608,0606480,Burlingame Elementary,Washington Elementary,San Mateo,2011,ELEMENTARY,3003,60816054003003,305,7,14,81,6043608,06480
41688904130027,0606780,Cabrillo Unified,Pilarcitos Alternative High (Continuation),San Mateo,2011,HIGH,4000,60816137004000,38,7,14,81,4130027,06780
41688904132817,0606780,Cabrillo Unified,Half Moon Bay High,San Mateo,2011,HIGH,2065,60816135012065,1041,7,14,81,4132817,06780
41688906043616,0606780,Cabrillo Unified,Alvin S. Hatch Elementary,San Mateo,2011,ELEMENTARY,4013,60816137004013,630,7,14,81,6043616,06780
41688906043624,0606780,Cabrillo Unified,El Granada Elementary,San Mateo,2011,ELEMENTARY,3000,60816135023000,573,7,14,81,6043624,06780
41688906043632,0606780,Cabrillo Unified,Farallone View Elementary,San Mateo,2011,ELEMENTARY,1011,60816136001011,440,7,14,81,6043632,06780
41688906043657,0606780,Cabrillo Unified,Kings Mountain Elementary,San Mateo,2011,ELEMENTARY,2017,60816138002017,84,7,14,81,6043657,06780
41688906043665,0606780,Cabrillo Unified,Manuel F. Cunha Intermediate,San Mateo,2011,MIDDLE,1030,60816137001030,865,7,14,81,6043665,06780
41689086043673,0617190,Hillsborough City Elementary,North Hillsborough,San Mateo,2011,ELEMENTARY,4045,60816056004045,399,7,14,81,6043673,17190
41689086043681,0617190,Hillsborough City Elementary,South Hillsborough,San Mateo,2011,ELEMENTARY,1009,60816057001009,280,7,14,81,6043681,17190
41689086043699,0617190,Hillsborough City Elementary,West Hillsborough,San Mateo,2011,ELEMENTARY,3016,60816056003016,402,7,14,81,6043699,17190
41689086043707,0617190,Hillsborough City Elementary,Crocker Middle,San Mateo,2011,MIDDLE,3000,60816056003000,603,7,14,81,6043707,17190
41689160112284,0618870,Jefferson Elementary,California Virtual Academy @ San Mateo,San Mateo,2011,ELEMENTARY,1036,61110077001036,1385,7,14,81,0112284,18870
41689166043723,0618870,Jefferson Elementary,Benjamin Franklin Intermediate,San Mateo,2011,MIDDLE,2000,60816012002000,653,7,14,81,6043723,18870
41689166043756,0618870,Jefferson Elementary,Thomas R. Pollicita Middle,San Mateo,2011,MIDDLE,3006,60816005003006,712,7,14,81,6043756,18870
41689166043772,0618870,Jefferson Elementary,Daniel Webster Elementary,San Mateo,2011,ELEMENTARY,2011,60816014002011,520,7,14,81,6043772,18870
41689166043780,0618870,Jefferson Elementary,Fernando Rivera Intermediate,San Mateo,2011,MIDDLE,3011,60816014003011,527,7,14,81,6043780,18870
41689166043798,0618870,Jefferson Elementary,Franklin Delano Roosevelt Elementary,San Mateo,2011,ELEMENTARY,3011,60816010003011,346,7,14,81,6043798,18870
41689166043806,0618870,Jefferson Elementary,Garden Village Elementary,San Mateo,2011,ELEMENTARY,1003,60816012001003,402,7,14,81,6043806,18870
41689166043822,0618870,Jefferson Elementary,George Washington Elementary,San Mateo,2011,ELEMENTARY,2001,60816004012001,411,7,14,81,6043822,18870
41689166043848,0618870,Jefferson Elementary,John F. Kennedy Elementary,San Mateo,2011,ELEMENTARY,1000,60816005001000,566,7,14,81,6043848,18870
41689166043855,0618870,Jefferson Elementary,Margaret Pauline Brown Elementary,San Mateo,2011,ELEMENTARY,1004,60816014001004,379,7,14,81,6043855,18870
41689166043871,0618870,Jefferson Elementary,Thomas Edison Elementary,San Mateo,2011,ELEMENTARY,3011,60816014003011,452,7,14,81,6043871,18870
41689166043897,0618870,Jefferson Elementary,Marjorie H. Tobias Elementary,San Mateo,2011,ELEMENTARY,4000,60816011004000,444,7,14,81,6043897,18870
41689166043905,0618870,Jefferson Elementary,Westlake Elementary,San Mateo,2011,ELEMENTARY,1018,60816009001018,419,7,14,81,6043905,18870
41689166043913,0618870,Jefferson Elementary,Woodrow Wilson Elementary,San Mateo,2011,ELEMENTARY,3002,60816007003002,422,7,14,81,6043913,18870
41689166115364,0618870,Jefferson Elementary,Susan B. Anthony Elementary,San Mateo,2011,ELEMENTARY,3006,60816005003006,578,7,14,81,6115364,18870
41689244133393,0618930,Jefferson Union High,Jefferson High,San Mateo,2011,HIGH,2011,60816006002011,1315,7,14,81,4133393,18930
41689244135075,0618930,Jefferson Union High,Oceana High,San Mateo,2011,HIGH,1001,60816030001001,681,7,14,81,4135075,18930
41689244137535,0618930,Jefferson Union High,Terra Nova High,San Mateo,2011,HIGH,4000,60816034004000,1368,7,14,81,4137535,18930
41689244137592,0618930,Jefferson Union High,Thornton High,San Mateo,2011,HIGH,1004,60816013001004,220,7,14,81,4137592,18930
41689244137790,0618930,Jefferson Union High,Westmoor High,San Mateo,2011,HIGH,3002,60816014003002,1922,7,14,81,4137790,18930
41689320105874,0620460,Pacifica,Ortega Elementary,San Mateo,2011,ELEMENTARY,2006,60816033002006,502,7,14,81,0105874,20460
41689324130126,0620460,Pacifica,Ingrid B. Lacy Middle,San Mateo,2011,MIDDLE,4013,60816030004013,615,7,14,81,4130126,20460
41689326043939,0620460,Pacifica,Cabrillo Elementary,San Mateo,2011,ELEMENTARY,1001,60816033001001,639,7,14,81,6043939,20460
41689326044044,0620460,Pacifica,Ocean Shore Elementary,San Mateo,2011,ELEMENTARY,2002,60816029002002,464,7,14,81,6044044,20460
41689326044051,0620460,Pacifica,Vallemar Elementary,San Mateo,2011,ELEMENTARY,1019,60816031001019,609,7,14,81,6044051,20460
41689326044069,0620460,Pacifica,Sunset Ridge Elementary,San Mateo,2011,ELEMENTARY,3000,60816027003000,683,7,14,81,6044069,20460
41689404135331,0620220,La Honda-Pescadero Unified,Pescadero High,San Mateo,2011,HIGH,4096,60816138004096,112,7,14,81,4135331,20220
41689406044077,0620220,La Honda-Pescadero Unified,La Honda Elementary,San Mateo,2011,ELEMENTARY,3003,60816138003003,110,7,14,81,6044077,20220
41689406044085,0620220,La Honda-Pescadero Unified,Pescadero Elementary and Middle,San Mateo,2011,ELEMENTARY,1059,60816138001059,134,7,14,81,6044085,20220
41689576044093,0622380,Las Lomitas Elementary,La Entrada Middle,San Mateo,2011,ELEMENTARY,1000,60816130001000,765,7,14,81,6044093,22380
41689576044127,0622380,Las Lomitas Elementary,Las Lomitas Elementary,San Mateo,2011,ELEMENTARY,2016,60816114002016,751,7,14,81,6044127,22380
41689656044135,0624570,Menlo Park City Elementary,Encinal Elementary,San Mateo,2011,ELEMENTARY,1008,60816115001008,862,7,14,81,6044135,24570
41689656044150,0624570,Menlo Park City Elementary,Hillview Middle,San Mateo,2011,MIDDLE,2007,60816127002007,836,7,14,81,6044150,24570
41689656044168,0624570,Menlo Park City Elementary,Laurel Elementary,San Mateo,2011,ELEMENTARY,1001,60816115001001,519,7,14,81,6044168,24570
41689656044176,0624570,Menlo Park City Elementary,Oak Knoll Elementary,San Mateo,2011,ELEMENTARY,2019,60816128002019,804,7,14,81,6044176,24570
41689736044200,0624900,Millbrae Elementary,Green Hills Elementary,San Mateo,2011,ELEMENTARY,3011,60816045003011,412,7,14,81,6044200,24900
41689736044226,0624900,Millbrae Elementary,Lomita Park Elementary,San Mateo,2011,ELEMENTARY,1000,60816044001000,345,7,14,81,6044226,24900
41689736044234,0624900,Millbrae Elementary,Meadows Elementary,San Mateo,2011,ELEMENTARY,1001,60816046001001,377,7,14,81,6044234,24900
41689736044259,0624900,Millbrae Elementary,Spring Valley Elementary,San Mateo,2011,ELEMENTARY,1002,60816049001002,469,7,14,81,6044259,24900
41689736044267,0624900,Millbrae Elementary,Taylor Middle,San Mateo,2011,MIDDLE,2011,60816048002011,962,7,14,81,6044267,24900
41689816044275,0631470,Portola Valley Elementary,Corte Madera,San Mateo,2011,ELEMENTARY,3002,60816132003002,421,7,14,81,6044275,31470
41689816044283,0631470,Portola Valley Elementary,Ormondale Elementary,San Mateo,2011,ELEMENTARY,2002,60816132002002,355,7,14,81,6044283,31470
41689996044309,0631860,Ravenswood City Elementary,Belle Haven Elementary,San Mateo,2011,ELEMENTARY,2014,60816117002014,613,7,14,81,6044309,31860
41689996044325,0631860,Ravenswood City Elementary,Costano Elementary,San Mateo,2011,ELEMENTARY,1021,60816118001021,652,7,14,81,6044325,31860
41690056044424,0632130,Redwood City Elementary,Clifford Elementary,San Mateo,2011,ELEMENTARY,3025,60816096033025,822,7,14,81,6044424,32130
41690056044432,0632130,Redwood City Elementary,Roy Cloud Elementary,San Mateo,2011,ELEMENTARY,1004,60816111001004,898,7,14,81,6044432,32130
41690056044473,0632130,Redwood City Elementary,Garfield Elementary,San Mateo,2011,ELEMENTARY,2006,60816115002006,753,7,14,81,6044473,32130
41690056044499,0632130,Redwood City Elementary,Henry Ford Elementary,San Mateo,2011,ELEMENTARY,1011,60816112001011,502,7,14,81,6044499,32130
41690056044507,0632130,Redwood City Elementary,Hoover Elementary,San Mateo,2011,ELEMENTARY,1010,60816102011010,1010,7,14,81,6044507,32130
41690056044531,0632130,Redwood City Elementary,John F. Kennedy Middle,San Mateo,2011,MIDDLE,1002,60816112001002,895,7,14,81,6044531,32130
41690056044556,0632130,Redwood City Elementary,McKinley Institute of Technology,San Mateo,2011,MIDDLE,3007,60816109003007,451,7,14,81,6044556,32130
41690056044572,0632130,Redwood City Elementary,Roosevelt Elementary,San Mateo,2011,ELEMENTARY,2002,60816111002002,536,7,14,81,6044572,32130
41690056044580,0632130,Redwood City Elementary,Selby Lane Elementary,San Mateo,2011,ELEMENTARY,4021,60816114004021,787,7,14,81,6044580,32130
41690056044598,0632130,Redwood City Elementary,Taft Elementary,San Mateo,2011,ELEMENTARY,2011,60816104002011,619,7,14,81,6044598,32130
41690056102941,0632130,Redwood City Elementary,Orion Alternative,San Mateo,2011,ELEMENTARY,2018,60816099002018,277,7,14,81,6102941,32130
41690056115026,0632130,Redwood City Elementary,North Star Academy,San Mateo,2011,ELEMENTARY,3007,60816109003007,601,7,14,81,6115026,32130
41690136044010,0634230,San Bruno Park Elementary,Portola Elementary,San Mateo,2011,ELEMENTARY,2005,60816140002005,326,7,14,81,6044010,34230
41690136044614,0634230,San Bruno Park Elementary,Belle Air Elementary,San Mateo,2011,ELEMENTARY,3021,60816042003021,443,7,14,81,6044614,34230
41690136044648,0634230,San Bruno Park Elementary,Allen (Decima M.) Elementary,San Mateo,2011,ELEMENTARY,1010,60816040001010,408,7,14,81,6044648,34230
41690136044671,0634230,San Bruno Park Elementary,John Muir Elementary,San Mateo,2011,ELEMENTARY,1011,60816038021011,395,7,14,81,6044671,34230
41690136044697,0634230,San Bruno Park Elementary,Parkside Intermediate,San Mateo,2011,MIDDLE,4004,60816039004004,527,7,14,81,6044697,34230
41690136044705,0634230,San Bruno Park Elementary,Rollingwood Elementary,San Mateo,2011,ELEMENTARY,2001,60816037002001,260,7,14,81,6044705,34230
41690216044721,0634290,San Carlos Elementary,Arundel Elementary,San Mateo,2011,ELEMENTARY,1034,60816095001034,498,7,14,81,6044721,34290
41690216044739,0634290,San Carlos Elementary,Brittan Acres Elementary,San Mateo,2011,ELEMENTARY,1018,60816094001018,528,7,14,81,6044739,34290
41690216044747,0634290,San Carlos Elementary,Central Middle,San Mateo,2011,ELEMENTARY,2007,60816092012007,680,7,14,81,6044747,34290
41690216044747,0634290,San Carlos Elementary,Central Middle,San Mateo,2011,MIDDLE,2007,60816092012007,14,7,14,81,6044747,34290
41690216044754,0634290,San Carlos Elementary,Heather Elementary,San Mateo,2011,ELEMENTARY,1004,60816096021004,461,7,14,81,6044754,34290
41690216044770,0634290,San Carlos Elementary,Tierra Linda Middle,San Mateo,2011,ELEMENTARY,1016,60816095001016,655,7,14,81,6044770,34290
41690216044788,0634290,San Carlos Elementary,White Oaks Elementary,San Mateo,2011,ELEMENTARY,2004,60816093002004,460,7,14,81,6044788,34290
41690216112213,0634290,San Carlos Elementary,San Carlos Charter Learning Center,San Mateo,2011,ELEMENTARY,1016,60816095001016,340,7,14,81,6112213,34290
41690396044796,0634920,San Mateo-Foster City,Abbott Middle,San Mateo,2011,ELEMENTARY,3009,60816071003009,173,7,14,81,6044796,34920
41690396044796,0634920,San Mateo-Foster City,Abbott Middle,San Mateo,2011,MIDDLE,3009,60816071003009,682,7,14,81,6044796,34920
41690396044804,0634920,San Mateo-Foster City,Albion H. Horrall Elementary,San Mateo,2011,ELEMENTARY,3009,60816077013009,567,7,14,81,6044804,34920
41690396044812,0634920,San Mateo-Foster City,Audubon Elementary,San Mateo,2011,ELEMENTARY,1016,60816082001016,700,7,14,81,6044812,34920
41690396044838,0634920,San Mateo-Foster City,Baywood Elementary,San Mateo,2011,ELEMENTARY,4005,60816065004005,694,7,14,81,6044838,34920
41690396044846,0634920,San Mateo-Foster City,Beresford Elementary,San Mateo,2011,ELEMENTARY,3011,60816074003011,295,7,14,81,6044846,34920
41690396044853,0634920,San Mateo-Foster City,Borel Middle,San Mateo,2011,MIDDLE,2019,60816066002019,1032,7,14,81,6044853,34920
41690396044861,0634920,San Mateo-Foster City,Bowditch Middle,San Mateo,2011,MIDDLE,2003,60816083002003,1043,7,14,81,6044861,34920
41690396044887,0634920,San Mateo-Foster City,Fiesta Gardens International Elementary,San Mateo,2011,ELEMENTARY,1002,60816075001002,537,7,14,81,6044887,34920
41690396044895,0634920,San Mateo-Foster City,Foster City Elementary,San Mateo,2011,ELEMENTARY,2002,60816080042002,888,7,14,81,6044895,34920
41690396044903,0634920,San Mateo-Foster City,George Hall Elementary,San Mateo,2011,ELEMENTARY,4011,60816085014011,489,7,14,81,6044903,34920
41690396044911,0634920,San Mateo-Foster City,Highlands Elementary,San Mateo,2011,ELEMENTARY,2004,60816069002004,639,7,14,81,6044911,34920
41690396044945,0634920,San Mateo-Foster City,Laurel Elementary,San Mateo,2011,ELEMENTARY,3001,60816071003001,527,7,14,81,6044945,34920
41690396044952,0634920,San Mateo-Foster City,College Park Elementary,San Mateo,2011,ELEMENTARY,1003,60816062001003,388,7,14,81,6044952,34920
41690396044960,0634920,San Mateo-Foster City,Meadow Heights Elementary,San Mateo,2011,ELEMENTARY,2014,60816067002014,346,7,14,81,6044960,34920
41690396044978,0634920,San Mateo-Foster City,North Shoreview Elementary,San Mateo,2011,ELEMENTARY,2008,60816061002008,416,7,14,81,6044978,34920
41690396044986,0634920,San Mateo-Foster City,Park Elementary,San Mateo,2011,ELEMENTARY,2001,60816058002001,551,7,14,81,6044986,34920
41690396044994,0634920,San Mateo-Foster City,Parkside Elementary,San Mateo,2011,ELEMENTARY,1010,60816078001010,455,7,14,81,6044994,34920
41690396045017,0634920,San Mateo-Foster City,Sunnybrae Elementary,San Mateo,2011,ELEMENTARY,2000,60816076002000,573,7,14,81,6045017,34920
41690396112650,0634920,San Mateo-Foster City,Brewer Island Elementary,San Mateo,2011,ELEMENTARY,1013,60816081001013,796,7,14,81,6112650,34920
41690474130217,0634980,San Mateo Union High,Aragon High,San Mateo,2011,HIGH,3009,60816065003009,1671,7,14,81,4130217,34980
41690474130472,0634980,San Mateo Union High,Burlingame High,San Mateo,2011,HIGH,4008,60816054004008,1465,7,14,81,4130472,34980
41690474130738,0634980,San Mateo Union High,Capuchino High,San Mateo,2011,HIGH,2014,60816039002014,1255,7,14,81,4130738,34980
41690474133070,0634980,San Mateo Union High,Hillsdale High,San Mateo,2011,HIGH,3003,60816073003003,1467,7,14,81,4133070,34980
41690474134557,0634980,San Mateo Union High,Mills High,San Mateo,2011,HIGH,1009,60816050001009,1475,7,14,81,4134557,34980
41690474136370,0634980,San Mateo Union High,San Mateo High,San Mateo,2011,HIGH,1017,60816060001017,1532,7,14,81,4136370,34980
41690620112722,0636390,Sequoia Union High,Summit Preparatory Charter High,San Mateo,2011,HIGH,1000,60816102011000,471,7,14,81,0112722,36390
41690624130993,0636390,Sequoia Union High,Carlmont High,San Mateo,2011,HIGH,2005,60816089002005,2359,7,14,81,4130993,36390
41690624133716,0636390,Sequoia Union High,Menlo-Atherton High,San Mateo,2011,HIGH,3000,60816125003000,1732,7,14,81,4133716,36390
41690624133716,0636390,Sequoia Union High,Menlo-Atherton High,San Mateo,2011,MIDDLE,3000,60816125003000,499,7,14,81,4133716,36390
41690624135687,0636390,Sequoia Union High,Redwood High,San Mateo,2011,HIGH,1021,60816101001021,374,7,14,81,4135687,36390
41690624136693,0636390,Sequoia Union High,Sequoia High,San Mateo,2011,HIGH,1014,60816100001014,1588,7,14,81,4136693,36390
41690624136693,0636390,Sequoia Union High,Sequoia High,San Mateo,2011,MIDDLE,1014,60816100001014,678,7,14,81,4136693,36390
41690624138053,0636390,Sequoia Union High,Woodside High,San Mateo,2011,HIGH,2020,60816113002020,1968,7,14,81,4138053,36390
41690704130324,0637530,South San Francisco Unified,Baden High (Continuation),San Mateo,2011,HIGH,3003,60816024003003,129,7,14,81,4130324,37530
41690704132551,0637530,South San Francisco Unified,El Camino High,San Mateo,2011,HIGH,1002,60816019011002,1649,7,14,81,4132551,37530
41690704137279,0637530,South San Francisco Unified,South San Francisco High,San Mateo,2011,HIGH,1085,60816023001085,1692,7,14,81,4137279,37530
41690706045041,0637530,South San Francisco Unified,Buri Buri Elementary,San Mateo,2011,ELEMENTARY,1026,60816018001026,695,7,14,81,6045041,37530
41690706045082,0637530,South San Francisco Unified,Los Cerritos Elementary,San Mateo,2011,ELEMENTARY,1085,60816023001085,335,7,14,81,6045082,37530
41690706045090,0637530,South San Francisco Unified,Martin Elementary,San Mateo,2011,ELEMENTARY,2001,60816021002001,448,7,14,81,6045090,37530
41690706045108,0637530,South San Francisco Unified,Monte Verde Elementary,San Mateo,2011,ELEMENTARY,1007,60816037001007,595,7,14,81,6045108,37530
41690706045116,0637530,South San Francisco Unified,Ponderosa Elementary,San Mateo,2011,ELEMENTARY,4002,60816024004002,489,7,14,81,6045116,37530
41690706045132,0637530,South San Francisco Unified,Skyline Elementary,San Mateo,2011,ELEMENTARY,2002,60816016032002,445,7,14,81,6045132,37530
41690706045140,0637530,South San Francisco Unified,Spruce Elementary,San Mateo,2011,ELEMENTARY,2008,60816020002008,757,7,14,81,6045140,37530
41690706045157,0637530,South San Francisco Unified,Sunshine Gardens Elementary,San Mateo,2011,ELEMENTARY,1011,60816019011011,434,7,14,81,6045157,37530
41690706059976,0637530,South San Francisco Unified,Alta Loma Middle,San Mateo,2011,ELEMENTARY,2004,60816017002004,192,7,14,81,6059976,37530
41690706059976,0637530,South San Francisco Unified,Alta Loma Middle,San Mateo,2011,MIDDLE,2004,60816017002004,685,7,14,81,6059976,37530
41690706059984,0637530,South San Francisco Unified,Parkway Heights Middle,San Mateo,2011,MIDDLE,4000,60816020004000,619,7,14,81,6059984,37530
41690706067128,0637530,South San Francisco Unified,Westborough Middle,San Mateo,2011,MIDDLE,3004,60816026003004,780,7,14,81,6067128,37530
41690706068282,0637530,South San Francisco Unified,Junipero Serra Elementary,San Mateo,2011,ELEMENTARY,2000,60816016052000,399,7,14,81,6068282,37530
41690886045165,0643140,Woodside Elementary,Woodside Elementary,San Mateo,2011,ELEMENTARY,1001,60816134001001,490,7,14,81,6045165,43140
43104390106534,0691035,Santa Clara County Office of Education,Bullis Charter,Santa Clara,2011,ELEMENTARY,1014,60855105001014,517,7,14,85,0106534,91035
43104390111880,0691035,Santa Clara County Office of Education,Discovery Charter,Santa Clara,2011,ELEMENTARY,3001,60855063053001,631,7,14,85,0111880,91035
43104390113431,0691035,Santa Clara County Office of Education,University Preparatory Academy Charter,Santa Clara,2011,MIDDLE,1001,60855031081001,503,7,14,85,0113431,91035
43104390113704,0691035,Santa Clara County Office of Education,Rocketship Mateo Sheedy Elementary,Santa Clara,2011,ELEMENTARY,2004,60855017002004,567,7,14,85,0113704,91035
43104390116814,0691035,Santa Clara County Office of Education,ACE Charter,Santa Clara,2011,ELEMENTARY,3000,60855037113000,384,7,14,85,0116814,91035
43104390116814,0691035,Santa Clara County Office of Education,ACE Charter,Santa Clara,2011,MIDDLE,3000,60855037113000,14,7,14,85,0116814,91035
43104390119024,0691035,Santa Clara County Office of Education,Rocketship Si Se Puede Academy,Santa Clara,2011,ELEMENTARY,2005,60855037112005,621,7,14,85,0119024,91035
43104390120642,0691035,Santa Clara County Office of Education,Rocketship Los Suenos Academy,Santa Clara,2011,ELEMENTARY,2002,60855036022002,560,7,14,85,0120642,91035
43104390123257,0691035,Santa Clara County Office of Education,Downtown College Prep - Alum Rock,Santa Clara,2011,MIDDLE,1006,60855037081006,197,7,14,85,0123257,91035
43104390123281,0691035,Santa Clara County Office of Education,Rocketship Discovery Prep,Santa Clara,2011,ELEMENTARY,1003,60855014011003,471,7,14,85,0123281,91035
43104390123794,0691035,Santa Clara County Office of Education,Summit Public School: Tahoma,Santa Clara,2011,HIGH,2005,60855120232005,112,7,14,85,0123794,91035
43104394330254,0691035,Santa Clara County Office of Education,Santa Clara County Juvenile Hall,Santa Clara,2011,HIGH,1035,60855043181035,52,7,14,85,4330254,91035
43104394330254,0691035,Santa Clara County Office of Education,Santa Clara County Juvenile Hall,Santa Clara,2011,MIDDLE,1035,60855043181035,144,7,14,85,4330254,91035
43104394330320,0691035,Santa Clara County Office of Education,County Community,Santa Clara,2011,HIGH,1035,60855043181035,22,7,14,85,4330320,91035
43104394330320,0691035,Santa Clara County Office of Education,County Community,Santa Clara,2011,MIDDLE,1035,60855043181035,319,7,14,85,4330320,91035
43104396069371,0691035,Santa Clara County Office of Education,Santa Clara County Special Education,Santa Clara,2011,ELEMENTARY,1035,60855043181035,1470,7,14,85,6069371,91035
43693690106633,0602310,Alum Rock Union Elementary,KIPP Heartwood Academy,Santa Clara,2011,ELEMENTARY,1000,60855035041000,441,7,14,85,0106633,02310
43693690107748,0602310,Alum Rock Union Elementary,Learning in an Urban Community with High Achieveme,Santa Clara,2011,ELEMENTARY,1002,60855037101002,251,7,14,85,0107748,02310
43693690107763,0602310,Alum Rock Union Elementary,Renaissance Academy,Santa Clara,2011,MIDDLE,4000,60855035044000,317,7,14,85,0107763,02310
43693690108167,0602310,Alum Rock Union Elementary,Adelante Dual Language Academy,Santa Clara,2011,ELEMENTARY,2003,60855035112003,510,7,14,85,0108167,02310
43693690114900,0602310,Alum Rock Union Elementary,Anthony P. Russo Academy,Santa Clara,2011,ELEMENTARY,1005,60855039031005,380,7,14,85,0114900,02310
43693696046114,0602310,Alum Rock Union Elementary,A. J. Dorsa Elementary,Santa Clara,2011,ELEMENTARY,1000,60855035041000,600,7,14,85,6046114,02310
43693696046122,0602310,Alum Rock Union Elementary,Ben Painter Elementary,Santa Clara,2011,ELEMENTARY,2005,60855038042005,574,7,14,85,6046122,02310
43693696046155,0602310,Alum Rock Union Elementary,Donald J. Meyer Elementary,Santa Clara,2011,ELEMENTARY,1016,60855033061016,560,7,14,85,6046155,02310
43693696046189,0602310,Alum Rock Union Elementary,Horace Cureton Elementary,Santa Clara,2011,ELEMENTARY,1014,60855041021014,619,7,14,85,6046189,02310
43693696046213,0602310,Alum Rock Union Elementary,Linda Vista Elementary,Santa Clara,2011,ELEMENTARY,2019,60855042012019,730,7,14,85,6046213,02310
43693696046221,0602310,Alum Rock Union Elementary,Lyndale Elementary,Santa Clara,2011,ELEMENTARY,1018,60855040011018,628,7,14,85,6046221,02310
43693696046239,0602310,Alum Rock Union Elementary,Cesar Chavez Elementary,Santa Clara,2011,ELEMENTARY,3000,60855037113000,493,7,14,85,6046239,02310
43693696046247,0602310,Alum Rock Union Elementary,Mildred Goss Elementary,Santa Clara,2011,ELEMENTARY,2011,60855040022011,427,7,14,85,6046247,02310
43693696046254,0602310,Alum Rock Union Elementary,Millard McCollam Elementary,Santa Clara,2011,ELEMENTARY,4010,60855038024010,489,7,14,85,6046254,02310
43693696046270,0602310,Alum Rock Union Elementary,O. S. Hubbard Elementary,Santa Clara,2011,ELEMENTARY,3002,60855034013002,420,7,14,85,6046270,02310
43693696046304,0602310,Alum Rock Union Elementary,San Antonio Elementary,Santa Clara,2011,ELEMENTARY,1002,60855037101002,528,7,14,85,6046304,02310
43693696046312,0602310,Alum Rock Union Elementary,Sylvia Cassell Elementary,Santa Clara,2011,ELEMENTARY,2003,60855035062003,627,7,14,85,6046312,02310
43693696046320,0602310,Alum Rock Union Elementary,Thomas P. Ryan Elementary,Santa Clara,2011,ELEMENTARY,1003,60855035101003,457,7,14,85,6046320,02310
43693696046338,0602310,Alum Rock Union Elementary,William Sheppard Middle,Santa Clara,2011,MIDDLE,2005,60855038042005,834,7,14,85,6046338,02310
